"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"479","Salix planifolia","1","920953","Salix planifolia","1","species","","","","Pursh","Salicaceae","Salix","Salix","1","planifolia","planifolia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2920192","","Y","Accepted","Salix planifolia","Salix planifolia","Pursh","920953","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2920192","","Salicaceae","1","1","wcvp","",true,544
"480","Potentilla amicarum","1","1742149","Potentilla amicarum","1","species","","","","Ertter","Rosaceae","Potentilla","Potentilla","1","amicarum","amicarum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3015824","","Y","Accepted","Potentilla amicarum","Potentilla amicarum","Ertter","1742149","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3015824","","Rosaceae","1","1","wcvp","",true,545
"481","Festuca minutiflora","1","862178","Festuca minutiflora","1","species","","","","Rydb.","Poaceae","Festuca","Festuca","1","minutiflora","minutiflora","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415696","","Y","Accepted","Festuca minutiflora","Festuca minutiflora","Rydb.","862178","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415696","","Poaceae","1","1","wcvp","",true,546
"482","Salix nivalis","1","920740","Salix nivalis","1","species","","","","Hook.","Salicaceae","Salix","Salix","1","nivalis","nivalis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2919823","","Y","Accepted","Salix nivalis","Salix nivalis","Hook.","920740","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2919823","","Salicaceae","1","1","wcvp","",true,547
"483","Salix reticulata","1","921223","Salix reticulata","1","species","","","","L.","Salicaceae","Salix","Salix","1","reticulata","reticulata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2920530","","Y","Accepted","Salix reticulata","Salix reticulata","L.","921223","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2920530","","Salicaceae","1","1","wcvp","",true,549
"484","Packera subnuda var. subnuda","1","102591","Packera subnuda var. subnuda","1","variety","","","","","Asteraceae","Packera","Packera","1","subnuda","subnuda","1","","","","var.","subnuda","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3266762","","Y","Accepted","Packera subnuda var. subnuda","Packera subnuda","","102591","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3266762","","Asteraceae","1","1","wcvp","",true,550
"485","Draba oligosperma var. oligosperma","0.59957384396743","648177","Draba oligosperma","0.59957384396743","species","","","","Hook.","Brassicaceae","Draba","Draba","1","oligosperma","oligosperma","1","","","","","","","","","","","var. oligosperma","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2777109","","Y","Accepted","Draba oligosperma","Draba oligosperma","Hook.","648177","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2777109","","Brassicaceae","1","1","wcvp","[Partial]",true,551
"486","Sedum roseum subsp. integrifolium","0.95322410145539","1326157","Sedum rosea subsp. integrifolium","0.95322410145539","subspecies","","","","(Raf.) Hultén","Crassulaceae","Sedum","Sedum","1","roseum","rosea","0.66666666666667","","","","subsp.","integrifolium","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2490329","","Y","Synonym","Rhodiola integrifolia","Rhodiola integrifolia","Raf.","1281374","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2416774","","Crassulaceae","1","1","wcvp","",true,553
"487","Carex breweri","1","339889","Carex breweri","1","species","","","","Boott","Cyperaceae","Carex","Carex","1","breweri","breweri","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225130","","Y","Accepted","Carex breweri","Carex breweri","Boott","339889","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225130","","Cyperaceae","1","1","wcvp","",true,556
"488","Erysimum capitatum subsp. perenne","1","1682304","Erysimum capitatum subsp. perenne","1","subspecies","","","","(S.Watson ex Coville) R.A.Price","Brassicaceae","Erysimum","Erysimum","1","capitatum","capitatum","1","","","","subsp.","perenne","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2799881","","Y","Synonym","Erysimum perenne","Erysimum perenne","(S.Watson ex Coville) Abrams","671276","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2800359","","Brassicaceae","1","1","wcvp","",true,557
"489","Astragalus kentrophyta","1","171697","Astragalus kentrophyta","1","species","","","","A.Gray","Fabaceae","Astragalus","Astragalus","1","kentrophyta","kentrophyta","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2660241","","Y","Accepted","Astragalus kentrophyta","Astragalus kentrophyta","A.Gray","171697","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2660241","","Fabaceae","1","1","wcvp","",true,558
"490","Potentilla bruceae","1","974039","Potentilla bruceae","1","species","","","","Rydb.","Rosaceae","Potentilla","Potentilla","1","bruceae","bruceae","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2953817","","Y","Accepted","Potentilla bruceae","Potentilla bruceae","Rydb.","974039","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2953817","","Rosaceae","1","1","wcvp","",true,559
"491","Potentilla glaucophylla var. glaucophylla","1","1621444","Potentilla glaucophylla var. glaucophylla","1","variety","","","","","Rosaceae","Potentilla","Potentilla","1","glaucophylla","glaucophylla","1","","","","var.","glaucophylla","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3265944","","Y","Accepted","Potentilla glaucophylla var. glaucophylla","Potentilla glaucophylla","","1621444","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3265944","","Rosaceae","1","1","wcvp","",true,560
"492","Carex orestera","1","1301677","Carex orestera","1","species","","","","Zika","Cyperaceae","Carex","Carex","1","orestera","orestera","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471986","","Y","Accepted","Carex orestera","Carex orestera","Zika","1301677","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471986","","Cyperaceae","1","1","wcvp","",true,561
"493","Koeleria micrantha","0.98210117101673","868270","Koeleria macrantha","0.98210117101673","species","","","","(Ledeb.) Schult.","Poaceae","Koeleria","Koeleria","1","micrantha","macrantha","0.88888888888889","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421574","","","Accepted","Koeleria macrantha","Koeleria macrantha","(Ledeb.) Schult.","868270","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421574","","Poaceae","1","1","wcvp","",true,562
"494","Carex scirpoidea","1","345855","Carex scirpoidea","1","species","","","","Michx.","Cyperaceae","Carex","Carex","1","scirpoidea","scirpoidea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:230731","","Y","Accepted","Carex scirpoidea","Carex scirpoidea","Michx.","345855","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:230731","","Cyperaceae","1","1","wcvp","",true,563
"495","Arabis lyallii","1","535620","Arabis lyallii","1","species","","","","S.Watson","Brassicaceae","Arabis","Arabis","1","lyallii","lyallii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2645862","","Y","Synonym","Boechera lyallii","Boechera lyallii","(S.Watson) Dorn","560343","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678049","","Brassicaceae","1","1","wcvp","",true,564
"496","Boechera stricta","1","1571771","Boechera stricta","1","species","","","","Al-Shehbaz","Brassicaceae","Boechera","Boechera","1","stricta","stricta","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678088","","Y","Illegitimate","Boechera drummondii","Boechera drummondii","(A.Gray) Á.Löve & D.Löve","560309","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678017","","Brassicaceae","1","1","wcvp","",true,565
"497","Koeleria macrantha","1","868270","Koeleria macrantha","1","species","","","","(Ledeb.) Schult.","Poaceae","Koeleria","Koeleria","1","macrantha","macrantha","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421574","","Y","Accepted","Koeleria macrantha","Koeleria macrantha","(Ledeb.) Schult.","868270","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421574","","Poaceae","1","1","wcvp","",true,566
"498","Gentianella tenella","1","1049345","Gentianella tenella","1","species","","","","(Rottb.) Börner","Gentianaceae","Gentianella","Gentianella","1","tenella","tenella","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2822314","","Y","Synonym","Comastoma tenellum","Comastoma tenellum","(Rottb.) Toyok.","608669","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2732324","","Gentianaceae","1","1","wcvp","",true,567
"499","Elymus elymoides","1","857375","Elymus elymoides","1","species","","","","(Raf.) Swezey","Poaceae","Elymus","Elymus","1","elymoides","elymoides","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:411127","","Y","Accepted","Elymus elymoides","Elymus elymoides","(Raf.) Swezey","857375","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:411127","","Poaceae","1","1","wcvp","",true,568
"500","Eriogonum rosense","1","667587","Eriogonum rosense","1","species","","","","A.Nelson & P.B.Kenn.","Polygonaceae","Eriogonum","Eriogonum","1","rosense","rosense","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2796535","","Y","Accepted","Eriogonum rosense","Eriogonum rosense","A.Nelson & P.B.Kenn.","667587","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2796535","","Polygonaceae","1","1","wcvp","",true,569
"501","Festuca brachyphylla f. breviculmis","0.96021221090168","861073","Festuca brachyphylla subsp. breviculmis","0.96021221090168","subspecies","","","","Fred.","Poaceae","Festuca","Festuca","1","brachyphylla","brachyphylla","1","","","","subsp.","breviculmis","0.7","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:414639","","Y","Synonym","Festuca brachyphylla","Festuca brachyphylla","Schult. & Schult.f.","861071","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:414636","","Poaceae","1","1","wcvp","",true,570
"502","Polemonium eximium","1","1084668","Polemonium eximium","1","species","","","","Greene","Polemoniaceae","Polemonium","Polemonium","1","eximium","eximium","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2566108","","Y","Accepted","Polemonium eximium","Polemonium eximium","Greene","1084668","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2566108","","Polemoniaceae","1","1","wcvp","",true,571
"503","Festuca brachyphylla","1","861071","Festuca brachyphylla","1","species","","","","Schult. & Schult.f.","Poaceae","Festuca","Festuca","1","brachyphylla","brachyphylla","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:414636","","Y","Accepted","Festuca brachyphylla","Festuca brachyphylla","Schult. & Schult.f.","861071","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:414636","","Poaceae","1","1","wcvp","",true,572
"504","Senecio triangularis","1","124824","Senecio triangularis","1","species","","","","Hook.","Asteraceae","Senecio","Senecio","1","triangularis","triangularis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3083479","","Y","Accepted","Senecio triangularis","Senecio triangularis","Hook.","124824","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3083479","","Asteraceae","1","1","wcvp","",true,573
"505","Erigeron vagus","1","110248","Erigeron vagus","1","species","","","","Payson","Asteraceae","Erigeron","Erigeron","1","vagus","vagus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3106274","","Y","Accepted","Erigeron vagus","Erigeron vagus","Payson","110248","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3106274","","Asteraceae","1","1","wcvp","",true,574
"506","Kalmia polifolia","1","350879","Kalmia polifolia","1","species","","","","Wangenh.","Ericaceae","Kalmia","Kalmia","1","polifolia","polifolia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2333582","","Y","Accepted","Kalmia polifolia","Kalmia polifolia","Wangenh.","350879","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2333582","","Ericaceae","1","1","wcvp","",true,575
"507","Gayophytum racemosum","1","687946","Gayophytum racemosum","1","species","","","","Torr. & A.Gray","Onagraceae","Gayophytum","Gayophytum","1","racemosum","racemosum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2818509","","Y","Accepted","Gayophytum racemosum","Gayophytum racemosum","Torr. & A.Gray","687946","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2818509","","Onagraceae","1","1","wcvp","",true,576
"508","Vaccinium nivictum","1","1034040","Vaccinium nivictum","1","species","","","","Camp","Ericaceae","Vaccinium","Vaccinium","1","nivictum","nivictum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2457303","","Y","Synonym","Vaccinium cespitosum","Vaccinium cespitosum","Michx.","1554405","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2459045","","Ericaceae","1","1","wcvp","",true,577
"509","Penstemon davidsonii","1","1121273","Penstemon davidsonii","1","species","","","","Greene","Plantaginaceae","Penstemon","Penstemon","1","davidsonii","davidsonii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550901","","Y","Accepted","Penstemon davidsonii","Penstemon davidsonii","Greene","1121273","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550901","","Plantaginaceae","1","1","wcvp","",true,578
"510","Allophyllum gilioides subsp. violaceum","1","519787","Allophyllum gilioides subsp. violaceum","1","subspecies","","","","(A.Heller) A.G.Day","Polemoniaceae","Allophyllum","Allophyllum","1","gilioides","gilioides","1","","","","subsp.","violaceum","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2629203","","Y","Accepted","Allophyllum gilioides subsp. violaceum","Allophyllum gilioides","(A.Heller) A.G.Day","519787","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2629203","","Polemoniaceae","1","1","wcvp","",true,579
"511","Boechera drummondii","1","560309","Boechera drummondii","1","species","","","","(A.Gray) Á.Löve & D.Löve","Brassicaceae","Boechera","Boechera","1","drummondii","drummondii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678017","","Y","Accepted","Boechera drummondii","Boechera drummondii","(A.Gray) Á.Löve & D.Löve","560309","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678017","","Brassicaceae","1","1","wcvp","",true,580
"512","Epilobium brevistylum","1","661085","Epilobium brevistylum","1","species","","","","Barbey","Onagraceae","Epilobium","Epilobium","1","brevistylum","brevistylum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2790206","","Y","Synonym","Epilobium ciliatum subsp. glandulosum","Epilobium ciliatum","(Lehm.) Hoch & P.H.Raven","661160","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2790278","","Onagraceae","1","1","wcvp","",true,581
"513","Boechera depauperata","1","500023","Boechera depauperata","1","species","","","","(A.Nelson & P.B.Kenn.) Windham & Al-Shehbaz","Brassicaceae","Boechera","Boechera","1","depauperata","depauperata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2603799","","Y","Accepted","Boechera depauperata","Boechera depauperata","(A.Nelson & P.B.Kenn.) Windham & Al-Shehbaz","500023","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2603799","","Brassicaceae","1","1","wcvp","",true,582
